"","lp","lp.1","lp.2","lp.3","lp.4","lp.5","lp.6","lp.7","lp.8","lp.9","lp.10","lp.11","lp.12","lp.13","lp.14","lp.15","lp.16","lp.17","lp.18","lp.19"
"1",1.123076923,2.894545454,0.67804878,0.964,0.712903226,1.04375,0.608695652,0.787096774,1.329577465,1,1.014285714,2.8,1,1,0.494339623,0.28,0.014285714,4.078947369,0.422580645,0.569565217
"2",0.292134831,0.028571429,0.296240602,0.125,0.107438017,0.0125,0.322580645,0.288073394,0.017391304,1,1.529411765,0.390322581,1,1,0.296875,0.127272727,0.394957983,1.72,0.655882353,1.286486487
"3",0.442253521,0.065822785,0.384615385,0.272413793,0.217647059,0.139130435,0.253658537,0.304545455,0.2,0.705769231,0.239344262,0.13877551,1,1,0.008988764,0.331506849,1.242307692,0.453846154,0.612307692,0.1
"4",0.023853211,0.417142857,0.665116279,0.722413793,0.044444444,0.036363636,0.017391304,0.458227848,0.181818182,0.370454545,0.364705882,0.189830508,1,1,0.072727273,0.99338843,0.345454546,0.024096386,0.140298507,0.390909091
"5",0.047933884,0.123893805,3.590243902,0.258823529,0.353846154,0.22,0.081632653,0.110344828,0.233333333,0.196694215,0.095652174,0.005194805,1,1,0.552941177,0.131818182,0.6,0.325,0.41875,0.08
"6",0.285714286,0.388679245,0.116666667,0.228571429,0.129032258,0.025,0.475590551,0.181818182,0.431578947,0.160526316,0.623255814,1.688607595,1,1,0.087323944,0.066019417,0.465116279,0.005263158,0.112,0.085
"7",0.013333333,0.061971831,0.026229508,0.713253012,0.08,0.047272727,0.258823529,0.006779661,0.042105263,0.307692308,0.036363636,0.861016949,1,1,0.1,0.07804878,0.065648855,0.012903226,0.146902655,0.208219178
"8",0.065822785,0.042990654,0.0775,1.029090909,0.387234043,0.124324324,0.223157895,0.178571429,0.1,0.169230769,0.073076923,0.382089552,1,1,0.02173913,0.058823529,0.531914894,0.143529412,0.098947368,0.191836735
"9",0.168656716,0.12967033,0.090140845,1.872340426,0.12195122,0.049056604,0.138461538,0.10989011,0.341463415,0.017391304,0.145454545,0.207894737,1,1.847058823,0.419230769,0.55,0.398347107,0.134615385,0.210344828,0.44
"10",0.36097561,0.13,0.047058824,0.409375,0.175,0.219277108,0.277165354,0.134,0.134351145,0.083928571,0.002173913,0.195121951,1,0.286206897,0.054545455,0.264864865,0.01,1.189473684,1,0.470422535
"11",0.24,0.270886076,0.22,0.44137931,0.118367347,0.134177215,0.304081633,0.39245283,1,0.12967033,0.239655172,0.0125,0.228846154,1.127272727,0.242105263,0.480645161,0.111304348,0.0944,0.35,0.58961039
"12",0.213043478,0.35,0.187804878,0.567241379,0.016494845,0.498360656,0.466129032,0.231460674,0.127692308,0.202531646,0.951351351,0.488461538,0.188732394,2.190322581,0.040625,0.285714286,0.134782609,0.269473684,0.138235294,0.417021277
"13",0.066037736,0.050909091,0.118367347,0.334782609,0.479338843,0.087323944,0.4175,0.674418605,0.481355932,0.030769231,0.058823529,0.301538462,0.536363636,0.140594059,0.263157895,0.063265306,0.08,0.157798165,0.232786885,1.507692308
"14",0.025,0.271428571,0.055,0.44,0.027027027,0.125,0.623880597,0.368085106,0.342857143,0.170434783,0.053191489,0.1,0.290909091,0.146774194,0.16557377,0.08,0.945945946,0.3,0.125,0.360526316
"15",0.175206612,0.24,0.11,0.412307692,0.216666667,0.025316456,0.111764706,1.479591837,0.149090909,0.206593406,0.046511628,0.330434783,0.266666667,0.575,0.503937008,0.278947368,0.145454545,0.317525773,0.01,0.018181818
"16",0.18852459,0.264122137,0.304545455,0.415384615,0.009756098,0.288888889,0.426415095,0.228037383,0.025688073,0.172093023,0.376470588,0.088,0.216216216,0.986792453,0.003305785,0.234883721,0.033043478,0.027027027,0.1,0.109090909
"17",0.173214286,0.055,0.28,0.936842105,0.254285714,0.07027027,0.323076923,0.373333333,0.248387097,0.008474576,2.523404255,0.157142857,0.210909091,1.241818182,1,0.083673469,0.036956522,0.073076923,1,0.1
"18",0.228571429,0.353846154,0.473170732,2.2,0.367567568,0.021621622,0.4,0.198019802,0.463829787,0.125,0.158139535,0.043181818,0.538461539,0.2,0.087128713,0.381034483,0.151923077,0.107692308,0.045454545,1.084210526
"19",0.13258427,0.028,0.142608696,0.650746269,0.002531646,0.317241379,0.040366972,0.036956522,0.1,0.485714286,0.063636364,0.037931034,0.226666667,2.137142857,0.215,0.395918367,0.086206897,0.466666667,0.06744186,0.150819672
"20",0.08988764,0.242857143,0.178181818,1.640677966,0.188235294,0.1,0.147368421,0.62,0.01,0.116666667,0.095652174,0.217391304,2.317647059,0.042105263,0.090322581,0.020895522,0.107692308,0.112359551,0.188235294,0.256521739
"21",0.059813084,0.112727273,0.497058824,0.11,0.062184874,0.366666667,0.077272727,0.257534246,0.572881356,0.138235294,0.053333333,0.04,1.25,2.358490566,0.32244898,0.175,0.149606299,0.249253731,0.044247788,0.032786885
"22",0.173913044,0.161290323,0.3376,0.34,0.45862069,0.309589041,0.137815126,0.48,0.2,0.186538462,0.015625,0.235616438,0.354716981,0.07027027,0.146391753,0.121311475,0.071910112,0.179310345,0.127710843,0.355223881
"23",0.488461538,0.286486487,0.134615385,0.19,0.118918919,0.055172414,0.356716418,0.045454545,0.289908257,0.054054054,0.2875,0.089473684,0.08,0.079545455,0.243636364,0.065384615,0.033663366,0.184615385,0.510344828,0.14084507
"24",0.071875,0.009756098,0.604,0.45,0.070689655,0.296551724,0.64117647,0.2,0.147368421,0.01,0.204511278,0.11875,0.15,0.739325843,0.093233083,0.185365854,0.469387755,0.219834711,0.004651163,0.157142857
"25",0.417647059,0.088372093,0.463157895,0.038461538,0.547368421,0.019469027,0.01,0.270886076,0.528571429,0.076106195,0.028571429,0.428865979,0.309090909,0.020253165,0.479518072,0.181818182,0.124770642,0.395,0.5125,0.521875
"26",0.186363636,0.355789474,1.573626374,1.357522124,0.033043478,0.177142857,0.238461538,0.121311475,0.4672,0.086153846,0.235294118,0.172093023,0.230534351,0.216129032,0.295,0.300970874,0.512,0.204651163,0.037837838,0.192207792
"27",0.120610687,0.304950495,0.037209302,1.553846154,0.057142857,0.093233083,0.114754098,0.104950495,0.184375,0.171428571,0.028947368,0.101176471,1,2.95,0.421052632,0.146551724,0.429411765,0.109302326,0.4,0.390909091
"28",0.158878505,0.145,0.247244094,2.8,0.128421053,0.926530612,0.495121951,0.066037736,0.04,0.169230769,0.149090909,0.196694215,0.511428571,0.307692308,0.210619469,0.501538462,0.427272727,0.28,0.263636364,0.341818182
"29",0.193103448,0.081632653,0.209756098,1,0.042201835,0.1,0.044,0.290140845,0.5125,0.28,0.106422018,0.08,0.65,0.246938775,0.707692308,0.158878505,0.294117647,0.152,0.1,0.051351351
"30",0.125,0.478947368,0.243902439,1.300869565,0.447058824,0.506122449,0.062857143,0.393023256,0.123308271,0.506976744,0.118918919,0.004255319,0.057142857,0.353846154,0.5,0.604347826,0.017391304,0.205825243,0.147368421,0.108108108
"31",0.019277108,0.141284404,0.407317073,1.8,0.530434783,0.115789474,,,0.18490566,0.055,0.2,0.01,0.24,0.184375,1.349253731,0.079699248,0.27027027,0.242105263,0.467605634,0.446153846
"32",0.208,0.168421053,0.384810127,0.214545455,0.120300752,0.046,,,0.129032258,0.064,0.55,0.233333333,0.126470588,0.5,0.168656716,0.097560976,0.124324324,0.275,0.223529412,0.095652174
"33",0.395,0.04,0.341463415,0.686315789,0.026315789,0.286486487,,,0.298360656,0.16,0.265306122,0.01,1,0.144554455,0.443243243,0.435443038,0.073786408,0.022033898,0.310869565,0.107692308
"34",0.207594937,0.22,0.206299213,0.18372093,0.009174312,0.14084507,,,0.078571429,0.0125,0.350515464,0.005882353,0.254098361,0.261538462,0.181818182,0.323529412,0.216216216,0.376470588,0.321875,0.134246575
"35",0.044615385,0.317894737,0.113432836,0.1984375,0.234042553,0.209756098,,,0.128,0.270588235,0.030769231,0.120930233,0.057142857,0.258015267,0.217391304,0.208,0.015625,0.103225806,0.235,0.942105263
"36",0.094594595,0.1,0.033333333,0.393258427,0.2,0.122352941,,,0.139130435,0.034328358,0.28,0.039097744,0.210958904,0.228571429,0.211881188,0.111111111,0.219354839,0.215,0.269172932,0.228571429
"37",0.153846154,0.056521739,0.052542373,0.015625,0.142056075,0.007476636,,,0.18630137,0.142857143,0.132258065,0.004705882,0.169230769,0.675,0.030534351,0.541818182,0.005970149,0.190551181,0.096363636,0.223529412
"38",0.27027027,0.25,0.028571429,1.608823529,0.290909091,0.12,,,0.203278689,0.177777778,0.155384615,0.090909091,0.166315789,0.425,0.0064,0.371428571,0.143548387,0.004878049,0.104545455,0.103773585
"39",0.215,0.294117647,0.273684211,0.143529412,0.374736842,0.144554455,,,0.455045872,0.169230769,0.42826087,0.002173913,1,0.08125,0.05,0.278947368,0.083050847,0.102325581,0.25,0.209836066
"40",0.126956522,0.235820896,0.108571429,0.235294118,0.32293578,0.242857143,,,0.645070422,0.074418605,0.010769231,0.107692308,0.178640777,0.196923077,0.306024096,0.075324675,0.35,0.018181818,0.0368,0.116455696
"41",0.033333333,0.353125,0.011428571,1.87,0.022413793,0.0265625,,,0.184,0.2,0.089473684,0.058715596,0.590909091,0.265789474,0.095652174,0.008163265,0.133834586,0.120930233,0.379310345,0.092307692
"42",0.042105263,0.329090909,0.38,0.208219178,0.254545455,0.472413793,,,0.293670886,0.05,0.263636364,0.115254237,0.574545455,0.37,0.247540984,0.082706767,0.523076923,0.066666667,0.019402985,0.017391304
"43",0.135064935,0.16,0.108108108,0.359183674,0.202272727,0.068235294,,,0.04375,0.016129032,0.335384615,0.35,0.602941176,0.322077922,0.229268293,0.1,0.067256637,0.677272728,0.2375,0.08907563
"44",0.3,0.06119403,0.064788732,0.46,0.304587156,0.538053097,,,0.210958904,0.013333333,0.089473684,0.187096774,1,1.3,1.420689655,0.127272727,0.08,0.08125,0.01,0.04
"45",0.384615385,0.295121951,0.068965517,1.462385321,0.668421053,0.037209302,,,0.109677419,0.564615385,0.076785714,0.046511628,0.020618557,0.514285714,0.009756098,0.010687023,0.193877551,0.009090909,0.1,0.636363637
"46",,0.515384615,0.56097561,3.520930232,1.208403361,0.469230769,,,0.352631579,,0.366666667,,0.1,0.015384615,1.405405405,1,0.15826087,1,0.117647059,0.415
"47",,0.261538461,0.113636364,1.1,0.359322034,0.14,,,0.367567568,,0.04,,0.019512195,0.847692308,0.108928571,0.229268293,0.167924528,0.257534246,0.0625,0.178181818
"48",,0.06779661,0.215384615,0.393023256,0.45,0.228571429,,,0.494339623,,0.188,,0.52,0.224,0.11011236,0.348275862,0.042105263,0.136842105,0.024427481,0.431818182
"49",,0.006451613,0.010958904,0.228571429,0.283870968,0.155102041,,,0.214084507,,0.222727273,,0.52244898,0.329411765,0.165909091,0.113846154,0.35,0.338461538,0.215384615,0.26744186
"50",,0.112195122,0.022033898,0.134615385,0.175806452,0.532,,,0.25,,0.314285714,,0.205,1.779411765,0.040625,0.155223881,0.133834586,0.074285714,0.586,0.175
"51",,0.99338843,0.874380165,0.084210526,0.446153846,0.01980198,,,0.123076923,,0.136842105,,0.3475,0.266666667,0.147368421,0.275,0.176237624,0.125,0.4825,0.068235294
"52",,0.147368421,0.204651163,2.5,0.203846154,0.263636364,,,0.260714286,,0.346902655,,0.216129032,0.182857143,0.055769231,0.182089552,0.29,0.060869565,0.171428571,0.421052631
"53",,0.110344828,0.46,0.181818182,0.196428571,0.124770642,,,0.126470588,,0.778461538,,0.3,0.427272727,0.068235294,0.024615385,0.174736842,0.014084507,0.1,0.531034483
"54",,0.01,0.025806452,0.298360656,0.129032258,0.190551181,,,0.055737705,,0.294117647,,1.644897959,0.051351351,0.1,0.8,0.129032258,0.034042553,0.35,0.05
"55",,0.458064516,0.084210526,0.121311475,0.263636364,0.071875,,,0.091891892,,0.089655172,,0.1,0.4,0.750769231,0.382142857,0.492682927,0.140594059,0.06779661,0.422222222
"56",,0.087671233,0.076521739,0.891525424,0.02556391,0.107826087,,,0.18630137,,0.112195122,,0.462686567,0.187096774,0.333333333,0.254098361,0.172972973,0.008791209,0.26744186,0.368
"57",,0.032,0.084090909,0.052830189,0.117647059,0.3625,,,0.024137931,,0.00733945,,0.55,0.069491525,0.02,0.8,0.058139535,0.221428571,0.133333333,0.01
"58",,0.348275862,0.0125,0.173033708,0.1,0.04,,,0.173469388,,0.100970874,,0.64,0.22,0.495121951,0.288235294,0.353125,0.098,0.270588235,0.416901408
"59",,0.098947368,0.196428571,0.022727273,0.236956522,0.150943396,,,0.262,,0.265306122,,0.159322034,0.1925,0.007692308,0.494915254,0.024137931,0.107563025,0.17,0.136
"60",,0.0859375,0.289473684,0.8,0.109090909,0.108737864,,,0.367567568,,0.2,,0.012903226,0.006779661,0.167567568,1.350847458,0.174576271,0.776,0.215384615,0.01
"61",,0.630769231,0.300970874,0.753846154,0.28,0.325,,,0.28,,0.085714286,,1,0.415584416,0.016666667,0.068292683,0.252173913,0.133333333,0.228571429,1.141732283
"62",,1.013953488,0.030769231,0.163636364,0.003846154,0.051351351,,,0.172,,0.290909091,,0.41971831,0.153846154,0.073076923,0.172413793,0.212244898,0.028571429,0.323076923,0.041935484
"63",,0.759090909,0.034146341,0.430379747,0.05,0.208,,,0.209756098,,0.389473684,,0.449411765,0.315384615,0.385365854,0.252941176,0.072727273,0.225862069,0.07027027,0.005263158
"64",,0.829032258,0.025688073,0.381818182,0.12231405,0.3232,,,0.3808,,0.018181818,,0.539534884,0.4544,0.2828125,0.088709677,0.222641509,0.159090909,0.23255814,0.130232558
"65",,1.920930233,0.076470588,0.303448276,0.314285714,0.061538462,,,0.357142857,,0.091803279,,1,0.006896552,0.28,0.010526316,0.133333333,0.118918919,0.576470588,0.076923077
"66",,0.953191489,0.241322314,0.01,0.325,0.162376238,,,0.367567568,,0.232876712,,0.157142857,0.315702479,0.2575,0.021621622,0.048571429,0.021153846,0.426415095,0.1
"67",,2.2,0.253658537,0.022222222,0.181818182,0.083333333,,,0.04,,0.570212766,,0.228571429,0.262295082,0.25,0.352,0.147058824,1.45,0.0125,0.232786885
"68",,1,0.276785714,1,0.707692307,0.148648649,,,0.317241379,,0.127272727,,0.18019802,0.120300752,0.005194805,0.26,0.008163265,0.090909091,0.26875,0.128813559
